"5057719",3,"2","M",23,"0","3","M","G","0"
"5057719",3,"2","M",23,"0","4","P","G","0"
"5057719",3,"2","F",5,"0","5","P","Q","0"
"5057719",3,"2","F",18,"0","6","P","G","0"
"5057719",3,"2","M",8,"0","2","P","C","0"
"5057731",2,"2","F",35,"0","3","M","G","0"
"5057731",2,"2","M",41,"0","6","P","G","0"
"5057739",1,"2","F",52,"0","3","M","G","0"
"5057739",2,"1","F",40,"4","1","M","G","0"
"5057759",2,"5","M",35,"4","1","M","G","0"
"5057759",3,"2","F",30,"4","1","M","H","0"
"5057759",4,"3","M",58,"4","9","-","-","3"
"5057807",2,"1","M",25,"4","1","M","G","0"
"5057819",2,"1","F",26,"4","1","M","G","0"
"5057819",3,"1","M",30,"4","1","M","G","0"
"5057823",2,"3","M",37,"2","9","-","-","3"
"5057883",2,"1","M",18,"4","1","M","G","0"
"5057883",2,"2","F",36,"0","3","M","G","0"
"5057887",1,"2","F",24,"0","3","M","G","0"
"5057895",1,"1","M",24,"2","1","P","W","1"
"5057919",2,"2","M",5,"0","6","M","Q","0"
"5057919",2,"2","M",5,"0","4","M","Q","0"
"5057919",3,"2","M",3,"0","6","M","Q","0"
"5057957",1,"2","M",28,"0","3","M","G","0"
"5057965",1,"1","M",41,"4","1","L","G","0"
"5057969",1,"2","F",62,"0","6","P","G","0"
"5057973",1,"1","F",21,"4","1","L","G","0"
"5057973",2,"2","M",25,"0","3","M","G","0"
"5057973",2,"2","F",28,"0","6","P","G","0"
"5057977",1,"2","F",21,"4","3","L","G","0"
"5057977",1,"1","M",22,"4","1","L","G","0"
"5057981",1,"1","M",21,"3","1","M","G","0"
"5057993",1,"1","M",21,"3","1","M","G","0"
"5058994",1,"2","M",0,"0","4","P","Q","0"
"5058994",1,"2","M",5,"0","6","P","Q","0"
"5059002",1,"2","M",13,"0","2","P","G","0"
"5059002",1,"2","F",13,"0","2","P","G","0"
"5059002",1,"2","F",14,"0","3","P","G","0"
"5059002",1,"2","M",13,"0","3","P","G","0"
"5059603",1,"3","-",47,"4","9","-","-","3"
"5059607",1,"1","F",37,"4","1","L","G","0"
"5059607",1,"2","M",13,"0","3","L","G","0"
"5059607",1,"2","F",8,"4","6","P","G","0"
"5059607",1,"2","M",9,"4","5","P","G","0"
"5059607",1,"2","F",6,"4","4","P","G","0"
"5059607",2,"1","F",34,"4","1","L","G","0"
"5059607",2,"2","F",24,"4","3","L","G","0"
"5059670",1,"1","M",80,"4","1","L","G","0"
"5059670",1,"2","F",74,"4","3","L","G","0"
"5059674",1,"1","F",43,"3","1","L","G","0"
"5059674",2,"1","F",49,"4","1","L","G","0"
"5059931",1,"2","M",29,"4","2","M","D","0"
"5059931",2,"2","M",55,"0","2","M","P","0"
"5060671",2,"2","M",23,"0","3","M","G","0"
"5060675",2,"1","-",53,"4","1","M","G","0"
"5060675",2,"2","F",5,"4","6","M","Q","0"
"5060675",2,"2","F",29,"0","4","M","G","0"
"5060690",1,"1","M",57,"4","1","M","G","0"
"5060698",2,"1","F",39,"4","1","M","G","0"
"5060698",2,"2","F",16,"4","3","M","G","0"
"5060698",2,"2","F",3,"0","9","P","Q","0"
"5060698",2,"2","M",2,"0","8","P","Q","0"
"5060698",2,"2","F",3,"0","7","P","Q","0"
"5060698",3,"1","F",60,"4","1","M","G","0"
"5060698",3,"2","F",8,"0","4","P","G","0"
"5060698",3,"2","M",5,"0","5","P","G","0"
"5060698",3,"2","F",26,"0","3","M","G","0"
"5060698",3,"2","F",11,"0","6","P","G","0"
"5060702",1,"1","F",28,"4","1","M","G","0"
"5060702",2,"1","F",29,"4","1","M","G","0"
"5060706",1,"1","M",22,"4","9","W","-","3"
"5060710",1,"1","F",51,"4","1","M","G","0"
"5060710",1,"2","F",20,"4","9","-","-","3"
"5060714",1,"2","M",998,"4","3","M","G","0"
"5060714",1,"2","F",43,"0","6","M","G","0"
"5060714",1,"2","F",11,"0","4","M","G","0"
"5060714",1,"2","M",8,"0","5","M","G","0"
"5060714",2,"1","M",24,"4","1","M","G","0"
"5060714",2,"2","M",27,"0","3","M","G","0"
"5060730",1,"1","F",88,"4","1","L","G","0"
"5060730",2,"1","F",50,"4","1","M","G","0"
"5060734",1,"1","F",61,"4","1","L","G","0"
"5060734",2,"1","F",30,"4","1","-","G","0"
"5060734",3,"1","M",34,"4","1","-","G","0"
"5060738",2,"1","F",18,"4","1","M","G","0"
"5060742",2,"1","F",22,"4","1","M","G","0"
"5060742",2,"2","F",998,"4","9","-","-","3"
"5060745",2,"1","F",20,"4","1","-","G","0"
"5060745",2,"2","F",17,"0","9","-","G","0"
"5060745",2,"2","F",998,"0","9","-","G","0"
"5060750",2,"1","F",32,"4","1","M","G","0"
"5060777",2,"2","F",60,"0","3","M","G","0"
"5060777",2,"2","M",3,"0","6","M","G","0"
