"4755776",1,"2","F",18,"4","3","M","G","0"
"4755776",2,"2","M",15,"0","3","M","G","0"
"4755779",1,"1","M",34,"4","1","L","G","0"
"4755780",2,"1","M",58,"4","1","M","G","0"
"4755784",2,"3","F",8,"3","1","-","-","1"
"4755792",1,"2","M",19,"0","3","M","G","0"
"4755792",1,"2","F",3,"0","4","M","Q","0"
"4755796",1,"1","F",51,"4","1","M","G","0"
"4755796",1,"2","F",55,"0","3","M","G","0"
"4755800",1,"1","M",17,"3","1","L","G","0"
"4755803",1,"2","F",87,"4","3","M","G","0"
"4755803",1,"2","F",76,"4","4","M","G","0"
"4755803",1,"2","M",5,"0","5","M","Q","0"
"4755808",1,"2","F",76,"4","3","M","G","0"
"4755808",1,"2","F",29,"4","6","M","G","0"
"4755812",1,"2","F",18,"3","3","L","G","0"
"4755816",3,"2","F",55,"4","3","M","G","0"
"4755820",1,"2","F",16,"0","3","L","G","0"
"4755820",1,"2","M",2,"0","5","P","Q","0"
"4755828",1,"1","M",49,"4","1","M","G","0"
"4755828",2,"1","M",26,"4","1","M","G","0"
"4755832",2,"1","M",32,"4","1","M","G","0"
"4755832",3,"1","F",21,"4","1","M","G","0"
"4755832",4,"1","F",36,"4","1","M","G","0"
"4755836",1,"2","F",998,"0","3","M","G","0"
"4986679",3,"1","M",63,"3","1","M","G","0"
"4986679",3,"2","F",13,"4","3","M","G","0"
"4986703",1,"2","M",20,"0","3","M","G","0"
"4990654",1,"1","M",36,"4","1","M","G","0"
"4990654",2,"2","M",78,"1","3","L","G","0"
"4991034",2,"3","M",33,"1","9","-","-","3"
"4991035",1,"3","M",62,"1","0","P","-","3"
"5011683",2,"2","F",25,"0","1","M","G","0"
"5044010",2,"2","F",18,"0","3","M","G","0"
"5044073",1,"2","M",6,"0","7","P","Q","0"
"5044073",2,"2","M",2,"0","3","P","Q","0"
"5046301",2,"1","M",29,"3","1","P","G","0"
"5055500",1,"1","F",28,"3","1","M","G","0"
"5055500",1,"2","M",21,"0","3","M","G","0"
"5057925",1,"1","F",31,"3","1","M","G","0"
"5057925",1,"2","M",63,"0","3","M","G","0"
"5057929",1,"2","M",23,"3","4","M","G","0"
"5057929",1,"2","M",23,"0","3","M","G","0"
"5057929",1,"2","M",0,"0","6","P","Q","0"
"5057933",1,"2","F",24,"0","3","M","G","0"
"5058092",1,"1","F",45,"4","1","M","G","3"
"5058092",2,"1","F",48,"4","1","M","G","3"
"5058098",3,"1","M",21,"4","1","M","G","0"
"5058098",3,"2","F",20,"3","3","M","G","0"
"5058098",3,"2","M",0,"0","6","P","Q","0"
"5058098",3,"2","M",9,"0","5","P","G","0"
"5058099",2,"2","M",13,"0","3","M","G","0"
"5058102",1,"2","F",42,"0","3","M","G","0"
"5058102",1,"2","M",16,"0","6","P","G","0"
"5058102",1,"2","F",3,"0","5","P","Q","0"
"5058102",1,"2","M",8,"0","4","P","G","0"
"5058102",2,"2","F",60,"0","3","M","G","0"
"5058126",1,"2","F",32,"4","1","M","G","0"
"5058126",2,"2","M",60,"4","1","M","G","0"
"5058126",2,"2","F",53,"0","3","M","G","0"
"5058132",1,"1","M",30,"2","1","P","W","2"
"5058132",2,"2","F",31,"0","3","P","G","0"
"5058150",1,"1","M",31,"3","1","L","G","0"
"5058154",2,"1","M",59,"3","1","L","H","0"
"5060639",2,"2","F",21,"0","3","M","G","0"
"5060900",1,"1","M",59,"2","1","L","H","0"
"5060928",1,"2","F",9,"0","4","P","G","0"
"5060928",1,"2","M",13,"0","5","P","C","0"
"5060928",1,"2","M",11,"0","6","P","G","0"
"5065766",2,"2","F",33,"0","3","M","G","0"
"5065766",2,"2","F",6,"0","6","P","G","0"
"5065766",2,"2","-",11,"0","4","P","G","0"
"5065853",1,"1","F",34,"4","1","M","G","0"
"5065853",2,"1","M",24,"4","1","M","G","0"
"5065874",1,"1","F",39,"4","1","M","G","0"
"5065890",1,"2","F",18,"0","3","P","G","0"
"5065890",2,"2","F",4,"0","6","P","Q","0"
"5065890",2,"2","F",1,"0","4","P","Q","0"
"5065890",2,"2","F",35,"0","5","P","G","0"
"5065914",1,"2","M",31,"0","3","M","G","0"
"5065914",1,"2","F",5,"0","4","M","Q","0"
"5065914",1,"2","-",75,"0","6","M","G","0"
"5070280",4,"2","-",20,"0","3","M","G","0"
"5070280",4,"2","F",13,"0","6","P","G","0"
"5070280",4,"2","F",13,"0","5","P","C","0"
"5077944",1,"1","M",39,"4","1","L","G","0"
"5077948",1,"1","M",21,"4","1","P","W","1"
"5077952",2,"2","F",25,"0","3","M","G","0"
"5077952",2,"2","F",1,"0","4","P","Q","0"
"5078096",1,"1","F",60,"4","1","M","G","0"
"5078124",1,"1","F",46,"4","1","M","G","0"
"5078124",1,"2","F",19,"0","3","P","G","0"
"5086282",1,"1","M",54,"4","1","L","G","0"
"5088183",1,"2","M",45,"0","3","M","G","0"
"5090609",2,"2","F",13,"0","3","M","G","0"
"5090609",4,"2","M",35,"4","9","M","A","0"
"5090609",4,"1","F",56,"4","1","M","G","0"
"5090617",3,"1","M",36,"4","1","L","G","0"
"5090617",3,"2","M",24,"0","3","M","G","0"
"5090625",1,"2","F",60,"0","3","M","G","0"
"5090633",1,"2","M",10,"0","5","P","G","0"
"5090633",1,"2","M",5,"0","4","P","G","0"
"5090637",2,"1","M",50,"3","1","P","W","0"
"5090644",2,"1","M",65,"4","1","L","G","0"
"5090648",2,"1","F",43,"4","1","M","G","0"
"5090648",2,"2","M",22,"0","3","M","G","0"
"5090655",1,"1","F",58,"4","1","L","G","0"
"5090659",2,"1","M",60,"4","1","M","G","0"
"5090660",2,"2","M",15,"0","3","M","G","0"
"5090668",1,"2","F",46,"0","3","M","G","0"
"5090672",2,"2","M",998,"0","3","M","G","0"
"5090676",1,"3","F",43,"2","1","-","-","1"
"5090692",2,"2","F",41,"0","3","M","G","0"
"5090692",2,"2","F",70,"0","4","M","G","0"
"5090692",2,"2","F",92,"0","6","M","G","0"
"5090700",2,"2","F",22,"0","3","M","G","0"
"5090704",2,"2","M",998,"4","3","M","G","0"
"5090704",2,"1","F",48,"4","1","M","G","0"
"5090704",2,"2","M",998,"0","4","M","G","0"
"5090704",2,"2","F",998,"0","6","M","G","0"
"5090704",2,"2","M",998,"0","5","M","G","0"
"5090704",2,"2","M",998,"0","7","M","Q","0"
"5090704",2,"2","F",998,"0","7","M","G","0"
"5090708",1,"1","F",28,"4","1","L","G","0"
"5090708",2,"2","M",998,"0","3","L","G","0"
"5090708",2,"2","F",998,"0","4","P","G","0"
"5090708",2,"2","F",998,"0","5","P","G","0"
"5090708",2,"2","F",13,"0","6","P","G","0"
"5090717",1,"1","M",80,"4","1","L","G","0"
"5090717",2,"1","M",39,"4","1","L","G","0"
"5090720",2,"3","M",30,"4","9","-","-","3"
"5091110",1,"1","F",46,"4","1","M","G","3"
"5091304",1,"1","F",51,"3","1","M","G","0"
"5091308",1,"1","F",23,"4","1","M","G","0"
"5091318",1,"2","M",7,"0","3","L","G","0"
"5091324",2,"1","M",36,"4","1","M","G","0"
"5091324",3,"1","F",38,"4","1","M","G","0"
"5091326",1,"1","F",27,"3","1","M","G","0"
"5091330",1,"2","M",19,"0","3","M","G","0"
"5091344",1,"2","M",45,"0","3","P","G","0"
"5091359",1,"2","M",19,"0","3","M","G","0"
"5091359",2,"2","F",64,"0","3","M","G","0"
"5091359",2,"2","F",9,"0","4","P","G","0"
"5095214",2,"1","F",22,"4","1","M","G","0"
"5095230",2,"1","M",56,"4","1","M","G","0"
"5095230",2,"2","M",54,"0","3","M","G","0"
"5095271",2,"2","F",17,"0","6","P","G","0"
"5095271",2,"2","M",17,"0","3","M","G","0"
"5095353",1,"2","F",35,"0","3","M","G","0"
"5095928",1,"1","M",18,"4","1","M","G","0"
"5095931",2,"2","F",70,"0","3","M","G","0"
"5095932",1,"1","M",82,"4","1","L","G","0"
"5095936",1,"1","M",45,"4","1","M","G","0"
"5095936",1,"2","M",65,"0","3","M","G","0"
"5095936",2,"1","F",24,"4","1","M","G","0"
"5095936",2,"2","M",27,"0","3","M","G","0"
"5095936",2,"2","F",2,"0","4","M","Q","0"
"5095936",2,"2","M",4,"0","5","M","Q","0"
"5095936",2,"2","F",47,"4","6","M","G","0"
"5095936",3,"1","M",76,"4","1","M","G","0"
"5095939",1,"2","M",14,"0","3","M","G","0"
"5095940",2,"2","F",80,"4","3","M","G","0"
"5095948",2,"2","M",5,"0","3","M","Q","0"
"5095952",1,"2","M",18,"0","3","M","G","0"
"5095952",2,"1","M",37,"4","1","M","G","0"
"5095952",2,"2","F",33,"4","3","M","G","0"
"5095952",3,"2","F",17,"0","3","M","G","0"
"5095952",3,"2","M",2,"0","5","M","Q","0"
"5095960",2,"1","M",17,"4","1","L","G","0"
"5095964",2,"2","M",62,"0","3","M","G","0"
"5095968",1,"2","M",32,"0","3","M","G","0"
"5095976",2,"2","F",50,"0","1","M","G","0"
"5095980",2,"1","F",83,"4","1","L","G","0"
"5095992",2,"1","M",48,"4","1","M","G","0"
"5096752",2,"2","F",6,"0","3","M","G","0"
"5096756",2,"1","M",18,"4","1","M","G","0"
"5101732",1,"1","F",27,"3","1","M","H","1"
"5101737",1,"1","M",31,"4","1","L","G","0"
"5101753",2,"2","M",48,"0","3","M","G","0"
"5103662",1,"1","F",41,"4","1","L","G","0"
"5104664",3,"2","F",35,"0","3","M","G","0"
"5104668",1,"2","F",20,"0","3","M","G","0"
"5104676",1,"1","F",20,"4","1","M","G","0"
"5105055",2,"1","F",60,"4","1","M","G","0"
"5105055",3,"2","F",16,"0","3","M","G","0"
"5105063",1,"2","-",19,"0","3","M","G","0"
"5105063",1,"2","F",2,"0","5","P","Q","0"
"5105075",2,"2","M",78,"4","3","L","G","0"
"5105075",2,"1","M",76,"4","1","L","G","0"
"5105106",2,"2","F",54,"0","3","M","G","0"
"5105579",1,"1","M",18,"3","1","P","G","0"
"5105579",1,"2","M",20,"3","3","P","G","0"
"5105579",1,"2","M",19,"4","6","P","C","0"
"5105591",1,"1","M",37,"3","1","L","G","0"
"5112749",1,"2","F",82,"0","3","M","G","0"
"5112774",1,"1","F",56,"3","1","M","G","0"
"5112786",1,"1","M",33,"4","1","M","G","0"
"5112794",1,"2","F",18,"0","3","M","G","0"
"5112794",1,"2","F",18,"3","4","P","H","1"
"5112794",1,"2","M",3,"3","6","P","U","1"
"5112842",2,"2","F",19,"0","0","P","-","0"
"5112842",2,"2","M",19,"0","0","P","-","0"
"5112842",2,"2","M",19,"0","0","P","-","0"
"5112842",2,"2","M",18,"0","0","P","-","0"
"5112842",2,"2","M",20,"0","0","P","-","0"
"5117619",1,"2","F",13,"0","3","M","G","0"
"5117674",2,"1","F",49,"4","1","P","G","0"
"5118086",1,"2","M",40,"0","3","M","G","0"
"5118086",1,"2","F",55,"0","4","P","G","0"
"5118086",1,"2","F",62,"0","6","P","G","0"
"5118089",1,"1","M",37,"3","1","P","G","0"
"5118089",1,"2","M",16,"4","3","P","G","0"
"5118101",1,"1","M",25,"4","1","M","G","0"
"5118102",1,"1","M",16,"3","1","L","G","0"
